k,distance_func,voting_func,weighting_func,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time_5,train_time_6,train_time_7,train_time_8,train_time_9,test_time_0,test_time_1,test_time_2,test_time_3,test_time_4,test_time_5,test_time_6,test_time_7,test_time_8,test_time_9
3,ChebyshevDistance,ShepardsWorkVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.296966552734375e-05,8.416175842285156e-05,9.584426879882812e-05,8.702278137207031e-05,8.535385131835938e-05,8.416175842285156e-05,8.296966552734375e-05,8.296966552734375e-05,8.225440979003906e-05,8.273124694824219e-05,0.007581949234008789,0.007704019546508789,0.0071642398834228516,0.006223917007446289,0.007075786590576172,0.007164716720581055,0.006768226623535156,0.0066699981689453125,0.0061528682708740234,0.0067751407623291016
3,ChebyshevDistance,ShepardsWorkVote,ReliefFWeighting,0.8148148148148148,0.8275862068965517,0.9629629629629629,1.0,0.9629629629629629,1.0,0.8571428571428571,0.96,0.9565217391304348,0.9565217391304348,8.320808410644531e-05,8.392333984375e-05,8.392333984375e-05,8.20159912109375e-05,8.58306884765625e-05,8.296966552734375e-05,8.296966552734375e-05,8.225440979003906e-05,8.20159912109375e-05,8.320808410644531e-05,0.007530927658081055,0.007704019546508789,0.00713801383972168,0.006265163421630859,0.0071370601654052734,0.0071849822998046875,0.00677037239074707,0.006657123565673828,0.006233930587768555,0.006806850433349609
5,ManhattanDistance,MajorityClassVote,EqualWeighting,0.8148148148148148,0.9655172413793104,0.88,0.88,1.0,0.96,0.9090909090909091,0.96,0.9090909090909091,0.9565217391304348,8.416175842285156e-05,8.606910705566406e-05,8.296966552734375e-05,8.392333984375e-05,8.20159912109375e-05,8.20159912109375e-05,8.296966552734375e-05,8.20159912109375e-05,8.416175842285156e-05,8.20159912109375e-05,0.007606029510498047,0.007663726806640625,0.0072100162506103516,0.006313323974609375,0.0071887969970703125,0.0072591304779052734,0.006826877593994141,0.0067291259765625,0.006227970123291016,0.006819009780883789
5,ManhattanDistance,MajorityClassVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.296966552734375e-05,8.487701416015625e-05,9.298324584960938e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.20159912109375e-05,8.177757263183594e-05,8.20159912109375e-05,8.20159912109375e-05,0.007542133331298828,0.007668018341064453,0.0071790218353271484,0.0062792301177978516,0.00715327262878418,0.007180690765380859,0.006822824478149414,0.0067179203033447266,0.006226062774658203,0.0068089962005615234
5,ManhattanDistance,MajorityClassVote,ReliefFWeighting,0.8148148148148148,0.9655172413793104,0.88,0.88,1.0,0.96,0.9090909090909091,0.88,0.9090909090909091,0.9565217391304348,8.296966552734375e-05,8.511543273925781e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,0.0001049041748046875,8.726119995117188e-05,8.869171142578125e-05,0.007590055465698242,0.0076749324798583984,0.007244110107421875,0.006260871887207031,0.0071868896484375,0.0072019100189208984,0.007203102111816406,0.006741046905517578,0.006373882293701172,0.007333040237426758
5,ManhattanDistance,InverseDistanceWeightedVote,EqualWeighting,0.8148148148148148,0.9655172413793104,0.96,0.9166666666666666,1.0,1.0,0.9090909090909091,0.96,1.0,1.0,0.00010275840759277344,0.00011086463928222656,0.00010085105895996094,8.702278137207031e-05,8.416175842285156e-05,8.416175842285156e-05,8.511543273925781e-05,8.392333984375e-05,8.320808410644531e-05,8.392333984375e-05,0.008064031600952148,0.007860898971557617,0.007261991500854492,0.0063550472259521484,0.00722193717956543,0.007264852523803711,0.0068781375885009766,0.006803035736083984,0.0062639713287353516,0.006884098052978516
5,ManhattanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.606910705566406e-05,8.702278137207031e-05,8.487701416015625e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.225440979003906e-05,8.20159912109375e-05,0.007590770721435547,0.0076770782470703125,0.0071811676025390625,0.0062580108642578125,0.007135868072509766,0.007222175598144531,0.0067958831787109375,0.006737947463989258,0.006211757659912109,0.006845951080322266
5,ManhattanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.8148148148148148,0.9655172413793104,0.88,0.88,1.0,0.96,0.9090909090909091,0.88,0.9090909090909091,0.9565217391304348,8.487701416015625e-05,8.511543273925781e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.320808410644531e-05,8.20159912109375e-05,8.58306884765625e-05,8.296966552734375e-05,0.007591962814331055,0.00767207145690918,0.007250070571899414,0.006316184997558594,0.007214069366455078,0.007276058197021484,0.006865978240966797,0.006783008575439453,0.006258964538574219,0.006856203079223633
5,ManhattanDistance,ShepardsWorkVote,EqualWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,9.489059448242188e-05,9.083747863769531e-05,8.702278137207031e-05,8.440017700195312e-05,8.296966552734375e-05,8.392333984375e-05,8.392333984375e-05,8.296966552734375e-05,8.20159912109375e-05,8.20159912109375e-05,0.007646083831787109,0.007764339447021484,0.00722503662109375,0.006321907043457031,0.0072209835052490234,0.007241964340209961,0.0068511962890625,0.00674128532409668,0.006253957748413086,0.006866931915283203
5,ManhattanDistance,ShepardsWorkVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.702278137207031e-05,8.511543273925781e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.606910705566406e-05,8.20159912109375e-05,8.177757263183594e-05,8.392333984375e-05,8.296966552734375e-05,0.007582902908325195,0.007690906524658203,0.007210969924926758,0.0062901973724365234,0.007185935974121094,0.0072290897369384766,0.00683283805847168,0.006766080856323242,0.006247997283935547,0.006875753402709961
