k,distance_func,voting_func,weighting_func,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time_5,train_time_6,train_time_7,train_time_8,train_time_9,test_time_0,test_time_1,test_time_2,test_time_3,test_time_4,test_time_5,test_time_6,test_time_7,test_time_8,test_time_9
3,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.00015115737915039062,0.00010180473327636719,0.00015616416931152344,0.00024509429931640625,0.00010013580322265625,0.0002338886260986328,9.799003601074219e-05,0.00016880035400390625,0.00021791458129882812,9.989738464355469e-05,18.111042022705078,17.956481218338013,18.03752088546753,17.893727779388428,17.91313099861145,18.014815092086792,17.89934802055359,18.04684019088745,17.7910418510437,17.90287709236145
3,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.5639187574671446,0.5819477434679335,0.5564803804994055,0.5307068366164542,0.5489721886336155,0.6171171171171171,0.5517241379310345,0.543646408839779,0.6053811659192825,0.55125284738041,0.00014090538024902344,0.0002498626708984375,0.0002570152282714844,0.0002529621124267578,0.0003142356872558594,0.00027108192443847656,0.0002357959747314453,0.0002658367156982422,0.00023603439331054688,9.822845458984375e-05,18.07707405090332,18.037442207336426,17.8729510307312,17.888091325759888,17.846413135528564,18.00903820991516,17.83270287513733,17.996576070785522,17.921460390090942,17.91151475906372
3,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001347064971923828,0.00023794174194335938,0.00025200843811035156,0.00023603439331054688,9.703636169433594e-05,0.0002071857452392578,0.00010800361633300781,0.00018978118896484375,0.0002589225769042969,0.00024080276489257812,17.699831247329712,17.79484510421753,17.821222066879272,17.8753399848938,17.713510990142822,17.736451148986816,17.665709018707275,17.796541929244995,17.719376802444458,17.706680059432983
3,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.00014090538024902344,0.0002338886260986328,0.00010418891906738281,0.00017309188842773438,0.0002522468566894531,9.775161743164062e-05,0.0001819133758544922,0.000308990478515625,0.0002560615539550781,0.00024318695068359375,17.893262147903442,17.840293884277344,17.9081289768219,17.920920848846436,17.80694580078125,17.764958143234253,17.888041973114014,17.909153938293457,17.79561710357666,17.853803157806396
3,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.5639187574671446,0.5819477434679335,0.5564803804994055,0.5307068366164542,0.5489721886336155,0.6171171171171171,0.5517241379310345,0.543646408839779,0.6053811659192825,0.55125284738041,0.00015592575073242188,0.000244140625,0.0002231597900390625,0.0002598762512207031,0.0002429485321044922,0.00024509429931640625,0.0002460479736328125,0.00022721290588378906,0.00010180473327636719,0.0001659393310546875,17.84654211997986,17.962127923965454,17.84583878517151,17.90615487098694,17.82430410385132,17.948747873306274,17.822062253952026,18.088536024093628,17.90074896812439,17.835965871810913
3,EuclideanDistance,ShepardsWorkVote,EqualWeighting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001380443572998047,0.0002522468566894531,0.0002758502960205078,0.0002410411834716797,0.0002608299255371094,0.00025200843811035156,0.0002491474151611328,0.0002491474151611328,0.00023603439331054688,0.00024127960205078125,17.86134099960327,17.9428768157959,17.75410795211792,17.74415612220764,17.776296377182007,17.840678930282593,17.794992923736572,17.919662952423096,17.80243992805481,17.949798822402954
3,EuclideanDistance,ShepardsWorkVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.00014495849609375,0.00024390220642089844,0.00025177001953125,0.0002589225769042969,0.00010013580322265625,0.00015997886657714844,0.0002200603485107422,9.703636169433594e-05,0.00020194053649902344,0.00021886825561523438,17.851798057556152,17.837806224822998,18.009660243988037,17.95634913444519,17.819207906723022,17.702320098876953,17.780891180038452,17.91689133644104,17.705560207366943,17.765866994857788
3,EuclideanDistance,ShepardsWorkVote,ReliefFWeighting,0.5707376058041113,0.5812574139976275,0.5591397849462365,0.5389082462253194,0.5683709869203329,0.5984072810011376,0.5504151838671412,0.5410733844468785,0.5567251461988304,0.56,0.00013589859008789062,0.0002288818359375,0.0002429485321044922,0.0002410411834716797,9.608268737792969e-05,0.00017714500427246094,9.918212890625e-05,0.0001537799835205078,0.00025177001953125,0.00023794174194335938,18.005204916000366,17.885338068008423,17.973971128463745,17.92234516143799,17.933719158172607,17.772284746170044,17.939409971237183,17.980926990509033,18.025954246520996,17.978389024734497
3,ChebyshevDistance,MajorityClassVote,EqualWeighting,0.9389312977099237,0.9819587628865979,0.9844961240310077,0.983225806451613,0.9884763124199744,0.9923273657289002,0.9923273657289002,0.9792207792207792,0.9532237673830595,0.9923664122137404,0.00014495849609375,0.0002551078796386719,0.00023889541625976562,0.00028395652770996094,0.0002486705780029297,0.00023603439331054688,0.00024175643920898438,9.799003601074219e-05,0.00010800361633300781,0.00017118453979492188,15.176888942718506,15.036245822906494,15.098892211914062,15.165743112564087,15.064112186431885,15.138633966445923,15.098515033721924,15.082940816879272,15.12610411643982,15.022824048995972
3,ChebyshevDistance,MajorityClassVote,InformationGainWeighting,0.6889279437609842,0.6649616368286445,0.6632653061224489,0.6638370118845501,0.6700942587832048,0.6616033755274262,0.6655260906757913,0.6532999164578112,0.6695132365499573,0.6718080548414739,0.0001442432403564453,0.00026297569274902344,9.608268737792969e-05,0.0001659393310546875,0.000209808349609375,0.00011014938354492188,0.00017523765563964844,0.00023603439331054688,0.0002949237823486328,0.0002522468566894531,15.246278762817383,15.149091005325317,15.182358980178833,15.204560041427612,15.192692995071411,15.159183263778687,15.170130729675293,15.25304126739502,15.211671113967896,15.163954019546509
3,ChebyshevDistance,MajorityClassVote,ReliefFWeighting,0.5419198055893074,0.5964912280701754,0.5947187141216992,0.608,0.5806451612903226,0.5952649379932357,0.5701149425287356,0.5721716514954487,0.5707762557077626,0.601589103291714,0.00014472007751464844,0.00023293495178222656,0.00025081634521484375,0.00024199485778808594,0.00010013580322265625,0.00017881393432617188,0.0002269744873046875,0.00028204917907714844,0.000263214111328125,0.00028896331787109375,15.111696243286133,15.005160331726074,15.147742986679077,15.036337852478027,15.112059831619263,15.158367156982422,15.093839883804321,15.145230054855347,15.093229055404663,15.15056300163269
3,ChebyshevDistance,InverseDistanceWeightedVote,EqualWeighting,0.9389312977099237,0.9923273657289002,0.9871134020618557,0.9948717948717949,0.9897435897435898,0.9961783439490446,0.9948717948717949,0.9831824062095731,0.9557522123893806,0.9936467598475223,0.00015091896057128906,0.0002789497375488281,0.0002319812774658203,0.0002548694610595703,0.0002579689025878906,0.0002429485321044922,0.00025391578674316406,9.489059448242188e-05,0.00022411346435546875,0.00010132789611816406,15.138214349746704,14.992699146270752,15.07959508895874,15.104860782623291,15.096544027328491,15.16215991973877,15.04452109336853,15.172718048095703,15.097042798995972,15.159392833709717
3,ChebyshevDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.6889279437609842,0.6649616368286445,0.6632653061224489,0.6638370118845501,0.6700942587832048,0.6616033755274262,0.6655260906757913,0.6532999164578112,0.6695132365499573,0.6718080548414739,0.00016188621520996094,0.0001049041748046875,0.0001609325408935547,0.0001049041748046875,9.775161743164062e-05,0.00015997886657714844,0.0002617835998535156,0.00023174285888671875,0.00022292137145996094,9.679794311523438e-05,15.301398992538452,15.225830316543579,15.197880744934082,15.222859144210815,15.171512126922607,15.143026351928711,15.185249090194702,15.227732181549072,15.187844038009644,15.181595087051392
3,ChebyshevDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.5419198055893074,0.5964912280701754,0.5947187141216992,0.608,0.5806451612903226,0.5952649379932357,0.5701149425287356,0.5721716514954487,0.5707762557077626,0.601589103291714,0.0001430511474609375,0.0002639293670654297,0.00025725364685058594,0.00021982192993164062,9.918212890625e-05,0.00023293495178222656,0.0002460479736328125,0.0002460479736328125,0.00023698806762695312,0.00010228157043457031,15.201241970062256,15.197022199630737,15.109164953231812,15.081807136535645,15.216693878173828,15.155768871307373,15.130557298660278,15.200545072555542,15.189582109451294,15.182132959365845
3,ChebyshevDistance,ShepardsWorkVote,EqualWeighting,0.9389312977099237,0.9923273657289002,0.9871134020618557,0.9948717948717949,0.9897435897435898,0.9961783439490446,0.9948717948717949,0.9831824062095731,0.9557522123893806,0.9936467598475223,0.00014090538024902344,0.00010323524475097656,0.0002582073211669922,9.918212890625e-05,0.00016999244689941406,0.00010395050048828125,0.00025010108947753906,0.0002460479736328125,0.00025177001953125,9.989738464355469e-05,15.153994083404541,15.057687044143677,15.107633829116821,15.060721158981323,15.092758893966675,15.121774911880493,15.11269998550415,15.153733730316162,15.108196258544922,15.110069990158081
3,ChebyshevDistance,ShepardsWorkVote,InformationGainWeighting,0.6889279437609842,0.6649616368286445,0.6632653061224489,0.6638370118845501,0.6700942587832048,0.6616033755274262,0.6655260906757913,0.6532999164578112,0.6695132365499573,0.6718080548414739,0.00014495849609375,0.00010013580322265625,0.0001709461212158203,0.00025177001953125,0.00024008750915527344,0.00010204315185546875,0.00016570091247558594,0.00010514259338378906,0.0002269744873046875,0.0002491474151611328,15.235206127166748,15.214757919311523,15.229966163635254,15.235578298568726,15.189673900604248,15.307363986968994,15.254696369171143,15.293519973754883,15.236979961395264,15.244860887527466
3,ChebyshevDistance,ShepardsWorkVote,ReliefFWeighting,0.5849056603773585,0.5964912280701754,0.5963302752293578,0.608,0.5806451612903226,0.588495575221239,0.5717566016073479,0.5490196078431373,0.6104328523862376,0.601589103291714,0.000141143798828125,0.00024008750915527344,0.0002410411834716797,0.00010228157043457031,0.0001552104949951172,0.00028395652770996094,0.0002911090850830078,0.00023794174194335938,0.00026226043701171875,0.00026702880859375,15.195591926574707,15.102782011032104,15.142910242080688,15.160838842391968,15.153225898742676,15.177839040756226,15.100197792053223,15.131818056106567,15.165774822235107,15.107403039932251
5,ManhattanDistance,MajorityClassVote,EqualWeighting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00014710426330566406,0.0002510547637939453,0.00024700164794921875,0.00025391578674316406,0.0002658367156982422,0.00023674964904785156,0.00024509429931640625,0.00026488304138183594,0.00023126602172851562,0.00024390220642089844,15.285386800765991,15.151857852935791,15.118786096572876,15.155012130737305,15.189134120941162,15.230122089385986,15.17066478729248,15.262487173080444,15.25718092918396,15.208716869354248
5,ManhattanDistance,MajorityClassVote,InformationGainWeighting,0.6500829187396352,0.6500415627597672,0.6500415627597672,0.6511627906976745,0.6505823627287853,0.6512013256006628,0.6505823627287853,0.6489626556016598,0.6511627906976745,0.6511627906976745,0.0001418590545654297,0.00023603439331054688,0.00026702880859375,0.00025916099548339844,0.0002658367156982422,0.00025773048400878906,0.00024127960205078125,0.0002639293670654297,0.00011014938354492188,0.0001621246337890625,15.406185150146484,15.50446891784668,15.263020992279053,15.295711040496826,15.321845054626465,15.321717977523804,15.28980302810669,15.414669275283813,15.320344924926758,15.361121892929077
5,ManhattanDistance,MajorityClassVote,ReliefFWeighting,0.5845272206303725,0.6147058823529412,0.5863095238095238,0.5748148148148148,0.596045197740113,0.6425470332850941,0.5833333333333334,0.6019151846785226,0.6230440967283073,0.6002886002886003,0.00015401840209960938,0.00026106834411621094,0.00023889541625976562,0.00023603439331054688,0.0002429485321044922,0.0002598762512207031,9.799003601074219e-05,0.00017309188842773438,0.0002391338348388672,0.0002532005310058594,15.259268999099731,15.13088583946228,15.087314128875732,15.168517827987671,15.114730834960938,15.202991962432861,15.148709058761597,15.276540040969849,15.203622817993164,15.178331851959229
5,ManhattanDistance,InverseDistanceWeightedVote,EqualWeighting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00013899803161621094,0.0002551078796386719,0.0002510547637939453,0.0002510547637939453,0.00025391578674316406,0.0002789497375488281,9.894371032714844e-05,0.0001010894775390625,0.0002560615539550781,0.0002617835998535156,15.230525970458984,15.15500283241272,15.16262412071228,15.11133599281311,15.039961099624634,15.216995000839233,15.185534954071045,15.251597881317139,15.160030841827393,15.187215089797974
