dataset,model,runtime,dbi,chi,ari,f_measure,n_clusters,fuzzyness,max_iterations,tolerance,random_state,strictness,min_obs,max_depth,metric,algorithm,min_samples,xi,min_cluster_size,n_neighbors,affinity,eigen_solver,assign_labels
hepatitis,optics,0.0350158214569091,1.3624602440646645,12.608140123428837,-0.09936276041916138,0.0,2.0,,,,,,,,manhattan,ball_tree,10,0.1,10,,,,
hepatitis,optics,0.0353319644927978,,,0.0,0.44244604316546765,1.0,,,,,,,,manhattan,ball_tree,10,0.1,20,,,,
hepatitis,optics,0.0352430343627929,1.3624602440646645,12.608140123428837,-0.09936276041916138,0.0,2.0,,,,,,,,manhattan,ball_tree,10,0.1,5,,,,
hepatitis,optics,0.0349817276000976,,,0.0,0.44244604316546765,1.0,,,,,,,,manhattan,ball_tree,20,0.01,10,,,,
hepatitis,optics,0.0352871417999267,,,0.0,0.44244604316546765,1.0,,,,,,,,manhattan,ball_tree,20,0.01,20,,,,
hepatitis,optics,0.035215139389038,,,0.0,0.44244604316546765,1.0,,,,,,,,manhattan,ball_tree,20,0.01,5,,,,
hepatitis,optics,0.0352058410644531,1.9612681826396507,29.121790501831562,-0.01414330472697788,0.20626151012891344,2.0,,,,,,,,manhattan,ball_tree,20,0.05,10,,,,
hepatitis,optics,0.0355410575866699,1.9612681826396507,29.121790501831562,-0.01414330472697788,0.20626151012891344,2.0,,,,,,,,manhattan,ball_tree,20,0.05,20,,,,
hepatitis,optics,0.035038948059082,1.9612681826396507,29.121790501831562,-0.01414330472697788,0.20626151012891344,2.0,,,,,,,,manhattan,ball_tree,20,0.05,5,,,,
hepatitis,optics,0.0354132652282714,1.7999909460605932,29.76052153938834,-0.04395505773023361,0.19157088122605362,2.0,,,,,,,,manhattan,ball_tree,20,0.1,10,,,,
hepatitis,optics,0.0351159572601318,1.7999909460605932,29.76052153938834,-0.04395505773023361,0.19157088122605362,2.0,,,,,,,,manhattan,ball_tree,20,0.1,20,,,,
hepatitis,optics,0.0352928638458251,1.7999909460605932,29.76052153938834,-0.04395505773023361,0.19157088122605362,2.0,,,,,,,,manhattan,ball_tree,20,0.1,5,,,,
hepatitis,optics,0.0440859794616699,1.5484325667619758,14.167876848059992,-0.1058191645497427,0.0,2.0,,,,,,,,manhattan,ball_tree,5,0.01,10,,,,
hepatitis,optics,0.0407922267913818,1.5484325667619758,14.167876848059992,-0.1058191645497427,0.0,2.0,,,,,,,,manhattan,ball_tree,5,0.01,20,,,,
hepatitis,optics,0.0411818027496337,2.0098221386973294,7.798721640937402,0.0005862379148299134,0.0,6.0,,,,,,,,manhattan,ball_tree,5,0.01,5,,,,
hepatitis,optics,0.0377748012542724,1.5484325667619758,14.167876848059992,-0.1058191645497427,0.0,2.0,,,,,,,,manhattan,ball_tree,5,0.05,10,,,,
hepatitis,optics,0.0354156494140625,1.5484325667619758,14.167876848059992,-0.1058191645497427,0.0,2.0,,,,,,,,manhattan,ball_tree,5,0.05,20,,,,
hepatitis,optics,0.039963960647583,2.1806712216301833,8.268641250074648,-0.13509616703827226,0.01953125,4.0,,,,,,,,manhattan,ball_tree,5,0.05,5,,,,
hepatitis,optics,0.0351271629333496,1.4656974899572583,13.284196537258149,-0.10315764986385662,0.0,2.0,,,,,,,,manhattan,ball_tree,5,0.1,10,,,,
hepatitis,optics,0.0348663330078125,1.4656974899572583,13.284196537258149,-0.10315764986385662,0.0,2.0,,,,,,,,manhattan,ball_tree,5,0.1,20,,,,
hepatitis,optics,0.0352070331573486,2.3644261802323534,7.8723117227784485,-0.1358516105051173,0.01953125,4.0,,,,,,,,manhattan,ball_tree,5,0.1,5,,,,
hepatitis,spectral_clustering,0.003932237625122,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,1,,,,,,,,,10,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0099351406097412,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,2,,,,,,,,,10,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0079050064086914,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,3,,,,,,,,,10,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0066900253295898,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,4,,,,,,,,,10,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0053658485412597,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,5,,,,,,,,,10,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0372211933135986,2.269808532835231,17.02092714289678,0.03832877652710074,0.09639208173690933,8.0,,,,1,,,,,,,,,10,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0358839035034179,2.2698085328352304,17.020927142896785,0.03832877652710074,0.09639208173690933,8.0,,,,2,,,,,,,,,10,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0164570808410644,2.269808532835231,17.020927142896785,0.03832877652710074,0.09639208173690933,8.0,,,,3,,,,,,,,,10,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0224277973175048,2.269808532835231,17.02092714289678,0.03832877652710074,0.09639208173690933,8.0,,,,4,,,,,,,,,10,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0119240283966064,2.269808532835231,17.02092714289678,0.03832877652710074,0.09639208173690933,8.0,,,,5,,,,,,,,,10,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0063509941101074,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,1,,,,,,,,,10,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0083673000335693,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,2,,,,,,,,,10,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0058269500732421,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,3,,,,,,,,,10,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0098989009857177,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,4,,,,,,,,,10,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0080869197845458,2.3718591890304204,16.15640820023244,0.036741247292915453,0.09870689655172414,8.0,,,,5,,,,,,,,,10,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0289468765258789,2.269808532835231,17.02092714289678,0.03832877652710074,0.09639208173690933,8.0,,,,1,,,,,,,,,10,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.059061050415039,2.269808532835231,17.02092714289678,0.03832877652710074,0.09639208173690933,8.0,,,,2,,,,,,,,,10,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0132668018341064,2.2698085328352304,17.020927142896785,0.03832877652710074,0.09639208173690933,8.0,,,,3,,,,,,,,,10,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0120811462402343,2.269808532835231,17.02092714289678,0.03832877652710074,0.09639208173690933,8.0,,,,4,,,,,,,,,10,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.014204978942871,2.269808532835231,17.020927142896785,0.03832877652710074,0.09639208173690933,8.0,,,,5,,,,,,,,,10,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0027358531951904,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,1,,,,,,,,,10,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0179810523986816,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,2,,,,,,,,,10,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0072910785675048,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,3,,,,,,,,,10,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0052497386932373,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,4,,,,,,,,,10,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0074210166931152,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,5,,,,,,,,,10,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0362250804901123,1.7662108018490468,14.345916560012538,0.1903826895608756,0.15372549019607842,8.0,,,,1,,,,,,,,,10,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0447800159454345,1.7757458461190578,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,2,,,,,,,,,10,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0210781097412109,1.7614265801406388,14.372441884882619,0.19155607092337995,0.15372549019607842,8.0,,,,3,,,,,,,,,10,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0168609619140625,1.7757458461190578,14.329034332526852,0.18711425695987285,0.1529214700955759,8.0,,,,4,,,,,,,,,10,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0566039085388183,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,5,,,,,,,,,10,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0097527503967285,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,1,,,,,,,,,10,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0086362361907958,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,2,,,,,,,,,10,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0127549171447753,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,3,,,,,,,,,10,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0107059478759765,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,4,,,,,,,,,10,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0120880603790283,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,5,,,,,,,,,10,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0372679233551025,1.7757458461190578,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,1,,,,,,,,,10,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0544829368591308,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,2,,,,,,,,,10,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0257649421691894,1.7614265801406388,14.372441884882619,0.19155607092337995,0.15372549019607842,8.0,,,,3,,,,,,,,,10,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0428478717803955,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,4,,,,,,,,,10,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0370550155639648,1.7614265801406388,14.372441884882615,0.19155607092337995,0.15372549019607842,8.0,,,,5,,,,,,,,,10,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0047109127044677,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,1,,,,,,,,,20,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0057151317596435,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,2,,,,,,,,,20,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0056538581848144,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,3,,,,,,,,,20,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0076251029968261,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,4,,,,,,,,,20,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0110578536987304,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,5,,,,,,,,,20,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0281059741973876,2.239659826565796,17.01847886590917,0.042647398030950204,0.1021002024291498,8.0,,,,1,,,,,,,,,20,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0238592624664306,2.2218716508690006,17.058970132196347,0.0437250868895326,0.10344394167923579,8.0,,,,2,,,,,,,,,20,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0340971946716308,2.2353065917165464,17.40368111720323,0.03914288901014656,0.09796076406814662,8.0,,,,3,,,,,,,,,20,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0227677822113037,2.2212099566105454,17.380556957005272,0.030783288436042434,0.09050435865504358,8.0,,,,4,,,,,,,,,20,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0180840492248535,2.236673278731314,17.329315806420798,0.03886891642336802,0.09654365904365905,8.0,,,,5,,,,,,,,,20,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0056838989257812,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,1,,,,,,,,,20,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0067501068115234,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,2,,,,,,,,,20,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0061981678009033,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,3,,,,,,,,,20,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0062110424041748,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,4,,,,,,,,,20,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0053560733795166,2.250504734268163,16.610711985005754,0.03993231672982345,0.09365121180189673,8.0,,,,5,,,,,,,,,20,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0383379459381103,2.2317417027960014,17.395122049751205,0.04145256071895482,0.09796076406814662,8.0,,,,1,,,,,,,,,20,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0237510204315185,2.219229744828471,17.118004911010733,0.04024366712908901,0.10101166832174777,8.0,,,,2,,,,,,,,,20,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0102508068084716,2.2212099566105454,17.38055695700527,0.030783288436042434,0.09050435865504358,8.0,,,,3,,,,,,,,,20,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.01133394241333,2.2353065917165464,17.40368111720323,0.03914288901014656,0.09796076406814662,8.0,,,,4,,,,,,,,,20,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0108430385589599,2.2212099566105454,17.38055695700527,0.030783288436042434,0.09050435865504358,8.0,,,,5,,,,,,,,,20,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.002565860748291,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,1,,,,,,,,,20,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0043361186981201,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,2,,,,,,,,,20,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0027220249176025,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,3,,,,,,,,,20,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0027229785919189,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,4,,,,,,,,,20,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0075881481170654,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,5,,,,,,,,,20,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0508222579956054,1.7662108018490468,14.345916560012538,0.1903826895608756,0.15372549019607842,8.0,,,,1,,,,,,,,,20,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0280680656433105,1.7757458461190578,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,2,,,,,,,,,20,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0229737758636474,1.7614265801406388,14.372441884882619,0.19155607092337995,0.15372549019607842,8.0,,,,3,,,,,,,,,20,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0323588848114013,1.7757458461190578,14.329034332526852,0.18711425695987285,0.1529214700955759,8.0,,,,4,,,,,,,,,20,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0315761566162109,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,5,,,,,,,,,20,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0185310840606689,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,1,,,,,,,,,20,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0129878520965576,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,2,,,,,,,,,20,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0455267429351806,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,3,,,,,,,,,20,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0206048488616943,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,4,,,,,,,,,20,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0101282596588134,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,5,,,,,,,,,20,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0539948940277099,1.7757458461190578,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,1,,,,,,,,,20,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0606880187988281,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,2,,,,,,,,,20,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0359880924224853,1.7614265801406388,14.372441884882619,0.19155607092337995,0.15372549019607842,8.0,,,,3,,,,,,,,,20,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0315039157867431,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,4,,,,,,,,,20,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0293071269989013,1.7614265801406388,14.372441884882615,0.19155607092337995,0.15372549019607842,8.0,,,,5,,,,,,,,,20,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0059120655059814,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,1,,,,,,,,,5,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0037617683410644,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,2,,,,,,,,,5,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0040409564971923,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,3,,,,,,,,,5,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0037639141082763,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,4,,,,,,,,,5,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.0039038658142089,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,5,,,,,,,,,5,nearest_neighbors,arpack,cluster_qr
hepatitis,spectral_clustering,0.288773775100708,2.489807742904377,16.33638790832993,0.030561818064881723,0.0936704466558667,8.0,,,,1,,,,,,,,,5,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0131330490112304,2.4918067816807854,16.315188813951394,0.029934307677667974,0.09226467847157502,8.0,,,,2,,,,,,,,,5,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0082497596740722,2.489807742904377,16.336387908329932,0.030561818064881723,0.0936704466558667,8.0,,,,3,,,,,,,,,5,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0092639923095703,2.491806781680785,16.315188813951394,0.029934307677667974,0.09226467847157502,8.0,,,,4,,,,,,,,,5,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0085642337799072,2.489807742904377,16.33638790832993,0.030561818064881723,0.0936704466558667,8.0,,,,5,,,,,,,,,5,nearest_neighbors,arpack,kmeans
hepatitis,spectral_clustering,0.0091798305511474,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,1,,,,,,,,,5,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0118322372436523,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,2,,,,,,,,,5,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0082910060882568,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,3,,,,,,,,,5,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0094819068908691,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,4,,,,,,,,,5,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0087449550628662,2.5202855839633145,16.22411707105313,0.03001389649421638,0.09467120181405896,8.0,,,,5,,,,,,,,,5,nearest_neighbors,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0162510871887207,2.509952369341416,15.992199167057064,0.027169639714799958,0.08996310388562205,8.0,,,,1,,,,,,,,,5,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0146608352661132,2.4918067816807854,16.315188813951398,0.029934307677667974,0.09226467847157502,8.0,,,,2,,,,,,,,,5,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0137910842895507,2.491806781680785,16.315188813951398,0.029934307677667974,0.09226467847157502,8.0,,,,3,,,,,,,,,5,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0162708759307861,2.491806781680785,16.315188813951398,0.029934307677667974,0.09226467847157502,8.0,,,,4,,,,,,,,,5,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0136148929595947,2.489807742904377,16.336387908329932,0.030561818064881723,0.0936704466558667,8.0,,,,5,,,,,,,,,5,nearest_neighbors,lobpcg,kmeans
hepatitis,spectral_clustering,0.0082461833953857,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,1,,,,,,,,,5,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0068421363830566,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,2,,,,,,,,,5,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0140061378479003,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,3,,,,,,,,,5,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0134229660034179,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,4,,,,,,,,,5,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0092840194702148,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,5,,,,,,,,,5,rbf,arpack,cluster_qr
hepatitis,spectral_clustering,0.0481047630310058,1.7662108018490468,14.345916560012538,0.1903826895608756,0.15372549019607842,8.0,,,,1,,,,,,,,,5,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.031949758529663,1.7757458461190578,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,2,,,,,,,,,5,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0254750251770019,1.7614265801406388,14.372441884882619,0.19155607092337995,0.15372549019607842,8.0,,,,3,,,,,,,,,5,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0208380222320556,1.7757458461190578,14.329034332526852,0.18711425695987285,0.1529214700955759,8.0,,,,4,,,,,,,,,5,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0432178974151611,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,5,,,,,,,,,5,rbf,arpack,kmeans
hepatitis,spectral_clustering,0.0114791393280029,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,1,,,,,,,,,5,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0227327346801757,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,2,,,,,,,,,5,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0110540390014648,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,3,,,,,,,,,5,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0170998573303222,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,4,,,,,,,,,5,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.00996994972229,1.9760453396911866,16.91673326724618,0.07763431270243372,0.11653116531165311,8.0,,,,5,,,,,,,,,5,rbf,lobpcg,cluster_qr
hepatitis,spectral_clustering,0.0457971096038818,1.7757458461190578,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,1,,,,,,,,,5,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0265440940856933,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,2,,,,,,,,,5,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0273370742797851,1.7614265801406388,14.372441884882619,0.19155607092337995,0.15372549019607842,8.0,,,,3,,,,,,,,,5,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0400788784027099,1.7757458461190576,14.329034332526849,0.18711425695987285,0.1529214700955759,8.0,,,,4,,,,,,,,,5,rbf,lobpcg,kmeans
hepatitis,spectral_clustering,0.0233011245727539,1.7614265801406388,14.372441884882615,0.19155607092337995,0.15372549019607842,8.0,,,,5,,,,,,,,,5,rbf,lobpcg,kmeans
mushroom,fuzzy_cmeans,0.2458727359771728,2.0925236463867742,742.103030093851,0.17792977434048451,0.09703899320870002,10,1.5,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.6365039348602295,2.115337843559496,766.4892190703838,0.16159657282646378,0.08591891331749253,10,2.5,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.2490229606628418,2.1678900299346067,720.8512687989664,0.18926157645693667,0.08518283984190789,10,2,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.7015621662139893,2.138197923597581,745.457300845716,0.20684782169012964,0.10842850125788142,10,3.5,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.3381261825561523,2.099350756269388,773.4656546208303,0.2303077230374752,0.10842850125788142,10,3,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,1.008709192276001,1.9076132084246544,759.7283205470532,0.21231028640726177,0.1031565338562896,10,4.5,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.6124889850616455,2.035239407498814,798.9411469512002,0.18556126457029085,0.08711886276612117,10,4,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.2053272724151611,2.0170027622986333,787.3490156484969,0.21713300156268187,0.10900065719949675,10,5,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.32305908203125,1.9337816443941478,680.6435412855333,0.16796629403940996,0.08478616924385025,11,1.5,,,,,,,,,,,,,,,
mushroom,fuzzy_cmeans,0.6658971309661865,1.9898076346610438,688.502739261858,0.1867560039639902,0.08311290699350402,11,2.5,,,,,,,,,,,,,,,
