k,distance_func,voting_func,weighting_func,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time_5,train_time_6,train_time_7,train_time_8,train_time_9,test_time_0,test_time_1,test_time_2,test_time_3,test_time_4,test_time_5,test_time_6,test_time_7,test_time_8,test_time_9
1,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.392333984375e-05,8.58306884765625e-05,8.416175842285156e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.320808410644531e-05,8.296966552734375e-05,8.606910705566406e-05,0.009954214096069336,0.010055065155029297,0.009485960006713867,0.008227109909057617,0.009400129318237305,0.009460926055908203,0.008987903594970703,0.009035825729370117,0.008321046829223633,0.008962154388427734
1,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,8.487701416015625e-05,8.606910705566406e-05,8.797645568847656e-05,8.416175842285156e-05,8.296966552734375e-05,8.392333984375e-05,8.416175842285156e-05,8.296966552734375e-05,8.177757263183594e-05,8.296966552734375e-05,0.010126829147338867,0.010310173034667969,0.0096588134765625,0.008517742156982422,0.009569883346557617,0.009657144546508789,0.009121894836425781,0.008939981460571289,0.008294343948364258,0.009066104888916016
1,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.00010013580322265625,9.584426879882812e-05,8.511543273925781e-05,8.797645568847656e-05,8.511543273925781e-05,8.487701416015625e-05,8.416175842285156e-05,8.7738037109375e-05,8.296966552734375e-05,8.726119995117188e-05,0.010021686553955078,0.01005101203918457,0.009575843811035156,0.008379936218261719,0.00952601432800293,0.00946497917175293,0.009030818939208984,0.008886098861694336,0.008322954177856445,0.00904989242553711
1,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.58306884765625e-05,8.726119995117188e-05,8.487701416015625e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.606910705566406e-05,8.20159912109375e-05,8.177757263183594e-05,8.392333984375e-05,0.009961843490600586,0.010067939758300781,0.00944209098815918,0.008241891860961914,0.009319305419921875,0.009575843811035156,0.008970975875854492,0.008828163146972656,0.008150100708007812,0.008925199508666992
1,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,8.487701416015625e-05,8.58306884765625e-05,8.487701416015625e-05,8.296966552734375e-05,8.988380432128906e-05,8.58306884765625e-05,8.487701416015625e-05,8.606910705566406e-05,8.416175842285156e-05,8.392333984375e-05,0.010194063186645508,0.010255098342895508,0.00975179672241211,0.008402824401855469,0.009537935256958008,0.009642362594604492,0.009163141250610352,0.008996963500976562,0.008415937423706055,0.009210824966430664
1,EuclideanDistance,ShepardsWorkVote,EqualWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,8.893013000488281e-05,8.797645568847656e-05,8.487701416015625e-05,8.392333984375e-05,8.392333984375e-05,8.392333984375e-05,8.296966552734375e-05,8.416175842285156e-05,9.226799011230469e-05,8.606910705566406e-05,0.010061979293823242,0.01020503044128418,0.009552955627441406,0.008311986923217773,0.009423971176147461,0.009490013122558594,0.009011030197143555,0.00884389877319336,0.008240699768066406,0.00905609130859375
1,EuclideanDistance,ShepardsWorkVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,9.012222290039062e-05,8.392333984375e-05,8.296966552734375e-05,8.320808410644531e-05,8.296966552734375e-05,8.392333984375e-05,8.416175842285156e-05,8.320808410644531e-05,8.296966552734375e-05,8.320808410644531e-05,0.010018110275268555,0.010102987289428711,0.009499073028564453,0.008345842361450195,0.009398937225341797,0.009502410888671875,0.008993864059448242,0.008908748626708984,0.008272886276245117,0.00900888442993164
1,EuclideanDistance,ShepardsWorkVote,ReliefFWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,8.511543273925781e-05,8.606910705566406e-05,8.797645568847656e-05,0.00010395050048828125,8.606910705566406e-05,8.511543273925781e-05,8.392333984375e-05,8.296966552734375e-05,8.296966552734375e-05,8.487701416015625e-05,0.010116100311279297,0.010277748107910156,0.009857177734375,0.008466958999633789,0.009596824645996094,0.009623050689697266,0.009099960327148438,0.00899195671081543,0.008302927017211914,0.009150981903076172
1,ChebyshevDistance,MajorityClassVote,EqualWeighting,0.8666666666666667,1.0,0.9629629629629629,1.0,0.896551724137931,1.0,1.0,1.0,1.0,1.0,8.487701416015625e-05,8.678436279296875e-05,8.511543273925781e-05,8.416175842285156e-05,8.416175842285156e-05,8.296966552734375e-05,8.392333984375e-05,8.296966552734375e-05,8.20159912109375e-05,8.296966552734375e-05,0.007468223571777344,0.007569074630737305,0.007113218307495117,0.006206989288330078,0.007082939147949219,0.007135868072509766,0.006750345230102539,0.006685972213745117,0.006175041198730469,0.006732940673828125
1,ChebyshevDistance,MajorityClassVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.2857142857142857,8.296966552734375e-05,8.606910705566406e-05,8.320808410644531e-05,8.320808410644531e-05,8.296966552734375e-05,8.273124694824219e-05,8.58306884765625e-05,8.20159912109375e-05,8.797645568847656e-05,8.177757263183594e-05,0.007505178451538086,0.0075130462646484375,0.0071887969970703125,0.006222724914550781,0.0070269107818603516,0.00705409049987793,0.006705284118652344,0.0065460205078125,0.006125926971435547,0.006632089614868164
